Filename,Component,Volume,Centerline Length
colon_0374-prone.mha,1,335510.0,507
colon_0374-prone.mha,2,72204.0,158
colon_0374-prone.mha,3,28564.0,159
colon_0374-prone.mha,4,12313.0,143
colon_0374-prone.mha,5,166930.0,303
colon_0374-prone.mha,6,11455.0,105
colon_0374-prone.mha,7,60709.0,93
colon_0816-prone.mha,1,508309.0,852
colon_0816-prone.mha,2,1452327.0,2097
colon_0221-prone.mha,1,1781870.0,2657
colon_0548-prone.mha,1,284285.0,357
colon_0548-prone.mha,2,273823.0,732
colon_0548-prone.mha,3,50661.0,964
colon_0548-prone.mha,4,178976.0,654
colon_0548-prone.mha,5,261369.0,691
colon_0033-supine.mha,1,88947.0,286
colon_0033-supine.mha,2,1199019.0,3799
colon_0033-supine.mha,3,388371.0,1023
colon_0056-prone.mha,1,197857.0,781
colon_0056-prone.mha,2,1843.0,128
colon_0056-prone.mha,3,187202.0,443
colon_0056-prone.mha,4,380577.0,968
colon_0381-supine.mha,1,2133900.0,3646
colon_0027-supine.mha,1,2208350.0,4526
colon_0369-prone.mha,1,351352.0,537
colon_0369-prone.mha,2,93559.0,171
colon_0369-prone.mha,3,1032342.0,1280
colon_0371-supine.mha,1,1376179.0,2474
colon_0505-prone.mha,1,1532279.0,4324
colon_0134-supine.mha,1,3281036.0,7848
colon_0146-prone.mha,1,1930161.0,7022
colon_0146-prone.mha,2,2773.0,62
colon_0646-supine.mha,1,1777716.0,3545
colon_0617-prone.mha,1,2719844.0,2985
colon_0082-supine.mha,1,1780859.0,1900
colon_0762-supine.mha,1,289218.0,1800
colon_0762-supine.mha,2,26372.0,88
colon_0762-supine.mha,3,921168.0,2101
colon_0762-supine.mha,4,27245.0,64
colon_0534-prone.mha,1,982274.0,4339
colon_0534-prone.mha,2,366393.0,553
colon_0534-prone.mha,3,1082.0,8
colon_0721-supine.mha,1,186892.0,2581
colon_0721-supine.mha,2,1357444.0,1676
colon_0160-supine.mha,1,2282905.0,2466
colon_0417-supine.mha,1,405903.0,3023
colon_0417-supine.mha,2,2620959.0,4026
colon_0417-supine.mha,3,3986.0,121
colon_0127-prone.mha,1,1610379.0,5790
colon_0612-prone.mha,1,110009.0,171
colon_0612-prone.mha,2,16237.0,74
colon_0612-prone.mha,3,12360.0,72
colon_0612-prone.mha,4,32853.0,1810
colon_0612-prone.mha,5,114878.0,218
colon_0612-prone.mha,6,4122.0,75
colon_0612-prone.mha,7,25968.0,63
colon_0612-prone.mha,8,14043.0,65
colon_0068-supine.mha,1,71286.0,293
colon_0068-supine.mha,2,173995.0,658
